Wall time,Step,Value
1603855331.1551588,12800,0.9931250214576721
1603855389.7239847,12900,0.9762499928474426
1603855448.398578,13000,0.9887499809265137
1603855506.9849544,13100,0.9868749976158142
1603855565.4882314,13200,0.9918749928474426
1603855624.2639825,13300,0.9893749952316284
1603855682.8354776,13400,0.987500011920929
1603855741.3685625,13500,0.9906250238418579
1603855799.9460156,13600,0.9893749952316284
1603855858.518411,13700,0.9881250262260437
1603855917.2762544,13800,0.9981250166893005
1603855975.784913,13900,0.9912499785423279
1603856034.49926,14000,0.9900000095367432
1603856093.1534956,14100,0.9937499761581421
1603856151.7990158,14200,0.9925000071525574
1603856210.4009771,14300,0.9887499809265137
1603856269.0455003,14400,0.9918749928474426
1603856327.6347616,14500,0.9931250214576721
1603856386.3265002,14600,0.9906250238418579
1603856444.9218278,14700,0.9962499737739563
1603856503.549743,14800,0.9918749928474426
1603856562.2220669,14900,0.9975000023841858
1603856620.8678489,15000,0.9950000047683716
1603856679.5365756,15100,0.9956250190734863
1603856738.1364331,15200,0.9906250238418579
1603856796.7408586,15300,0.9925000071525574
1603856855.4270747,15400,0.9981250166893005
1603856913.9789557,15500,0.9943749904632568
1603856972.671432,15600,0.9943749904632568
1603857031.1588166,15700,0.9925000071525574
1603857089.783649,15800,0.9962499737739563
1603857148.531292,15900,0.9987499713897705
1603857207.001321,16000,0.9937499761581421
1603857265.6028142,16100,0.9893749952316284
1603857324.1812742,16200,0.9937499761581421
1603857382.6781561,16300,0.9925000071525574
1603857441.3952959,16400,0.9956250190734863
1603857499.9826825,16500,0.9993749856948853
1603857558.5407028,16600,0.9975000023841858
1603857617.135305,16700,0.9975000023841858
1603857675.6545026,16800,0.996874988079071
1603857734.285766,16900,0.9981250166893005
1603857792.912886,17000,0.9987499713897705
1603857851.4574335,17100,0.9925000071525574
1603857910.022863,17200,0.9962499737739563
1603857968.628767,17300,0.9937499761581421
1603858027.1552992,17400,0.996874988079071
1603858085.7653868,17500,0.9856250286102295
1603858144.2863252,17600,0.9918749928474426
1603858202.6417613,17700,1.0
1603858261.122289,17800,0.9937499761581421
1603858319.6555371,17900,0.9943749904632568
1603858378.1974332,18000,1.0
1603858436.6929693,18100,0.9962499737739563
1603858495.2325718,18200,0.9975000023841858
1603858553.719164,18300,0.9981250166893005
1603858612.180309,18400,0.9956250190734863
1603858670.658312,18500,0.9975000023841858
1603858729.1824403,18600,0.9950000047683716
1603858787.724991,18700,0.9962499737739563
1603858846.1854153,18800,1.0
1603858904.577492,18900,0.9937499761581421
1603858963.2055686,19000,0.9981250166893005
1603859021.6654787,19100,0.9987499713897705
1603859080.1253555,19200,1.0
1603859138.7021606,19300,0.9931250214576721
1603859197.1700666,19400,0.9937499761581421
1603859255.7920992,19500,0.9950000047683716
1603859314.2511616,19600,0.9925000071525574
1603859372.7493348,19700,0.9987499713897705
1603859431.2979655,19800,0.9993749856948853
1603859489.9051178,19900,1.0
1603859548.3883834,20000,0.9993749856948853
1603859606.9133391,20100,0.9956250190734863
1603859665.4993167,20200,0.9993749856948853
1603859723.9197924,20300,0.996874988079071
1603859782.42072,20400,0.996874988079071
1603859840.7799003,20500,0.9931250214576721
1603859899.2963045,20600,0.9962499737739563
1603859957.8174791,20700,0.9987499713897705
1603860016.3666337,20800,0.9993749856948853
1603860074.7546203,20900,0.9993749856948853
1603860133.1820998,21000,0.9981250166893005
1603860191.7400198,21100,0.9987499713897705
1603860250.2066805,21200,0.9993749856948853
1603860308.6254978,21300,0.9975000023841858
1603860367.2053258,21400,0.9975000023841858
1603860425.5460415,21500,0.9975000023841858
1603860483.9497666,21600,0.9943749904632568
1603860542.341617,21700,0.9987499713897705
1603860600.8824658,21800,0.9987499713897705
1603860659.2779453,21900,0.9956250190734863
1603860717.7582061,22000,0.9956250190734863
1603860776.3255491,22100,0.996874988079071
1603860834.9101593,22200,0.996874988079071
1603860893.4156318,22300,0.9950000047683716
1603860951.9400084,22400,0.9981250166893005
1603861010.560222,22500,0.9975000023841858
1603861069.069751,22600,0.9975000023841858
1603861127.469056,22700,0.9993749856948853
1603861186.0422451,22800,0.996874988079071
1603861244.5838087,22900,0.996874988079071
1603861303.1352608,23000,1.0
1603861361.6557956,23100,0.9981250166893005
1603861420.0821319,23200,0.9987499713897705
1603861478.6906443,23300,0.9987499713897705
1603861537.2355607,23400,0.996874988079071
1603861595.7527592,23500,0.9943749904632568
1603861654.1600049,23600,0.9956896305084229
1603861712.6626222,23700,0.9987499713897705
1603861770.9405773,23800,0.9975000023841858
1603861829.5109053,23900,0.996874988079071
1603861887.9848816,24000,0.9975000023841858
1603861946.396776,24100,0.9987499713897705
1603862004.831768,24200,0.9993749856948853
1603862063.329781,24300,0.9987499713897705
1603862121.617345,24400,1.0
1603862180.0468733,24500,0.9981250166893005
1603862238.476004,24600,0.9993749856948853
1603862296.7920132,24700,0.996874988079071
1603862355.2820077,24800,0.9950000047683716
1603862413.7876737,24900,0.9981250166893005
1603862472.2945242,25000,0.9981250166893005
1603862530.9013934,25100,0.9962499737739563
1603862589.2911603,25200,0.9931250214576721
1603862647.7156265,25300,0.996874988079071
1603862706.293374,25400,0.996874988079071
1603862764.7074218,25500,0.9981250166893005
1603862823.2306387,25600,0.9981250166893005
1603862881.7409344,25700,1.0
1603862940.2718947,25800,0.9981250166893005
1603862998.7943232,25900,0.9987499713897705
1603863057.3983216,26000,0.9993749856948853
1603863115.9300942,26100,0.996874988079071
1603863174.2787504,26200,0.9956250190734863
1603863232.752987,26300,0.996874988079071
1603863291.2790587,26400,0.9981250166893005
1603863349.7493348,26500,0.9975000023841858
1603863408.5108275,26600,1.0
1603863467.1453135,26700,0.9993749856948853
1603863525.5673397,26800,0.9987499713897705
1603863584.2553527,26900,0.9993749856948853
1603863642.6632137,27000,0.9993749856948853
1603863701.3516808,27100,1.0
1603863759.984298,27200,1.0
1603863818.6152577,27300,0.9993749856948853
1603863877.1198564,27400,0.9987499713897705
1603863935.760999,27500,0.9931250214576721
1603863994.2100966,27600,0.996874988079071
1603864052.805886,27700,0.9956250190734863
1603864111.234483,27800,0.9900000095367432
1603864169.7803543,27900,0.996874988079071
1603864228.3863041,28000,0.9943749904632568
1603864286.831588,28100,0.9950000047683716
1603864345.2984362,28200,0.9993749856948853
1603864403.8492055,28300,0.9987499713897705
1603864462.363703,28400,0.9993749856948853
1603864520.9919395,28500,0.9975000023841858
1603864579.474615,28600,0.996874988079071
1603864637.9187148,28700,0.9993749856948853
1603864696.4462907,28800,1.0
1603864755.0123866,28900,0.9993749856948853
1603864813.592739,29000,0.9962499737739563
1603864872.01868,29100,0.9950000047683716
1603864930.6113791,29200,0.996874988079071
1603864989.0199962,29300,0.9987499713897705
1603865047.629429,29400,0.9987499713897705
1603865106.103707,29500,0.9982638955116272
1603865164.590307,29600,0.996874988079071
1603865223.0142946,29700,0.9956250190734863
1603865281.5309634,29800,0.9956250190734863
1603865340.041139,29900,0.9993749856948853
1603865398.657987,30000,0.9975000023841858
1603865457.1424,30100,0.9987499713897705
1603865515.6247835,30200,0.9993749856948853
1603865574.151669,30300,1.0
1603865632.5924325,30400,1.0
1603865691.2509744,30500,1.0
1603865749.7284362,30600,1.0
1603865808.372689,30700,1.0
1603865866.7393658,30800,1.0
1603865925.3451052,30900,0.9993749856948853
1603865983.864682,31000,0.9981250166893005
1603866042.4250288,31100,0.9993749856948853
1603866100.9600515,31200,0.9993749856948853
1603866159.4032233,31300,1.0
1603866217.867288,31400,1.0
1603866276.3747869,31500,0.9993749856948853
1603866334.8373306,31600,0.9987499713897705
1603866393.2060883,31700,0.9993749856948853
1603866451.6935716,31800,0.9993749856948853
1603866510.0380921,31900,0.9981250166893005
1603866568.4636216,32000,0.996874988079071
1603866626.8475924,32100,0.9937499761581421
1603866685.4072058,32200,0.9937499761581421
1603866743.8118045,32300,0.9987499713897705
1603866802.3120933,32400,0.9956250190734863
1603866861.0267272,32500,0.9987499713897705
1603866919.525294,32600,0.9993749856948853
1603866978.0692394,32700,0.9993749856948853
1603867036.530961,32800,1.0
1603867095.0303712,32900,1.0
1603867153.4441528,33000,0.9993749856948853
1603867211.8223295,33100,0.9993749856948853
1603867270.1407108,33200,0.9987499713897705
1603867328.6005688,33300,0.9981250166893005
1603867387.0292437,33400,0.9987499713897705
1603867445.3457797,33500,0.996874988079071
1603867503.8871803,33600,0.9993749856948853
1603867562.378634,33700,0.9975000023841858
1603867620.8227372,33800,0.9962499737739563
1603867679.2898912,33900,0.9987499713897705
1603867737.6084898,34000,0.9993749856948853
1603867796.142104,34100,0.9993749856948853
1603867854.7159965,34200,0.9993749856948853
1603867913.1530802,34300,1.0
1603867971.6739516,34400,0.9993749856948853
1603868030.1074138,34500,1.0
1603868088.526993,34600,0.9987499713897705
1603868147.0339181,34700,0.9987499713897705
1603868205.5244377,34800,1.0
1603868264.0015955,34900,0.9993749856948853
1603868322.5062654,35000,0.9975000023841858
1603868380.9622447,35100,0.9956250190734863
1603868439.5364397,35200,0.996874988079071
1603868498.0427582,35300,0.996874988079071
