Wall time,Step,Value
1603852738.9044678,5600,1.1780987977981567
1603852771.2282758,5700,1.2050256729125977
1603852803.5110228,5800,1.2449864149093628
1603852835.938794,5900,1.0563775300979614
1603852868.0248609,6000,1.1262534856796265
1603852900.4653456,6100,1.2114630937576294
1603852932.9136338,6200,1.222377896308899
1603852965.1153903,6300,1.1386247873306274
1603852997.437816,6400,1.1975075006484985
1603853029.613046,6500,1.2858647108078003
1603853061.8615923,6600,1.199906826019287
1603853094.2680552,6700,1.273041844367981
1603853126.642767,6800,1.1245185136795044
1603853158.960056,6900,1.1838773488998413
1603853191.2018695,7000,1.1879503726959229
1603853223.4116244,7100,1.2245994806289673
1603853255.6880162,7200,1.2075539827346802
1603853287.9900134,7300,1.2111128568649292
1603853320.2132921,7400,1.2198445796966553
1603853352.5033858,7500,1.1857630014419556
1603853384.611984,7600,1.2129746675491333
1603853416.9765146,7700,1.2526379823684692
1603853449.037916,7800,1.171146035194397
1603853481.4149299,7900,1.2535512447357178
1603853513.5662766,8000,1.1474058628082275
1603853546.0062294,8100,1.1900526285171509
1603853578.2882035,8200,1.1879993677139282
1603853610.7426817,8300,1.1282901763916016
1603853643.0164194,8400,1.211086630821228
1603853675.318978,8500,1.2210071086883545
1603853707.4081054,8600,1.1633321046829224
1603853739.9098353,8700,1.1979215145111084
1603853772.161695,8800,1.1944284439086914
1603853804.4989681,8900,1.1995614767074585
1603853836.8607583,9000,1.24490225315094
1603853869.1448538,9100,1.0961096286773682
1603853901.5216758,9200,1.154759407043457
1603853933.8602915,9300,1.1901265382766724
1603853966.2231731,9400,1.2116962671279907
1603853998.5953925,9500,1.1819576025009155
1603854030.8170972,9600,1.1690975427627563
1603854063.1457436,9700,1.2039986848831177
1603854095.519526,9800,1.1870824098587036
1603854127.824804,9900,1.1626455783843994
1603854160.055135,10000,1.2062170505523682
1603854192.237151,10100,1.193346381187439
1603854224.5491455,10200,1.136554479598999
1603854256.9690685,10300,1.2399524450302124
1603854289.031691,10400,1.120638370513916
1603854321.3614786,10500,1.1752662658691406
1603854353.5403347,10600,1.2385822534561157
1603854385.7372112,10700,1.1779828071594238
1603854417.9995704,10800,1.1730031967163086
1603854450.2759368,10900,1.1922409534454346
1603854482.564742,11000,1.1443777084350586
1603854514.8742292,11100,1.1722010374069214
1603854547.1876636,11200,1.198486089706421
1603854579.443649,11300,1.136557936668396
1603854611.7448094,11400,1.1286282539367676
1603854643.8367207,11500,1.109969973564148
1603854676.0591512,11600,1.2645905017852783
1603854708.4564145,11700,1.1672149896621704
1603854744.758536,11800,1.2229610681533813
1603854803.2887397,11900,0.48337656259536743
1603854861.965506,12000,0.2644420266151428
1603854920.5524163,12100,0.2107081413269043
1603854979.1704714,12200,0.11022497713565826
1603855037.840736,12300,0.1059403270483017
1603855096.448499,12400,0.08552516251802444
1603855155.1624439,12500,0.10483115911483765
1603855213.8129141,12600,0.06994254887104034
1603855272.4519095,12700,0.05504758283495903
1603855331.1549592,12800,0.05114566534757614
1603855389.7238405,12900,0.1222996860742569
1603855448.3983707,13000,0.05134812369942665
1603855506.9847982,13100,0.07279454916715622
1603855565.4880645,13200,0.0375976487994194
1603855624.2638214,13300,0.04694805294275284
1603855682.8352976,13400,0.06764578074216843
1603855741.368354,13500,0.05009486526250839
1603855799.945834,13600,0.07206343114376068
1603855858.5182583,13700,0.049169763922691345
1603855917.27607,13800,0.014813065528869629
1603855975.7847466,13900,0.039670780301094055
1603856034.4990747,14000,0.06059349328279495
1603856093.15328,14100,0.03659101948142052
1603856151.7988474,14200,0.05694654956459999
1603856210.4007802,14300,0.04427656903862953
1603856269.045369,14400,0.03348591923713684
1603856327.6346164,14500,0.032592274248600006
1603856386.3263063,14600,0.053144436329603195
1603856444.9216733,14700,0.018073970451951027
1603856503.549588,14800,0.042147714644670486
1603856562.22191,14900,0.01332844141870737
1603856620.867639,15000,0.026137759909033775
1603856679.53642,15100,0.02367258630692959
1603856738.1362102,15200,0.04678765684366226
1603856796.7406619,15300,0.028833875432610512
1603856855.4269328,15400,0.01233984436839819
1603856913.978749,15500,0.03286495804786682
1603856972.6712363,15600,0.03306976705789566
1603857031.1586893,15700,0.03913693130016327
1603857089.7834837,15800,0.016208067536354065
1603857148.5310779,15900,0.00784220825880766
1603857207.0011477,16000,0.048002175986766815
1603857265.602619,16100,0.046972181648015976
1603857324.1811337,16200,0.02895939163863659
1603857382.6779752,16300,0.04157818481326103
1603857441.395107,16400,0.02188103087246418
1603857499.9824774,16500,0.009167485870420933
1603857558.540522,16600,0.014563472010195255
1603857617.1351507,16700,0.013208359479904175
1603857675.654346,16800,0.01374175027012825
1603857734.2855809,16900,0.027236424386501312
1603857792.9126894,17000,0.014617924578487873
1603857851.4572642,17100,0.03623628988862038
1603857910.0226862,17200,0.029934827238321304
1603857968.6285865,17300,0.028165645897388458
1603858027.1551294,17400,0.01655072346329689
1603858085.7652056,17500,0.10478396713733673
1603858144.2861707,17600,0.044119350612163544
1603858202.6415424,17700,0.012707486748695374
1603858261.1221185,17800,0.043532323092222214
1603858319.6553526,17900,0.026904335245490074
1603858378.197217,18000,0.0068651894107460976
1603858436.6927845,18100,0.017955953255295753
1603858495.2324674,18200,0.019563641399145126
1603858553.7189944,18300,0.004201311618089676
1603858612.180074,18400,0.017306571826338768
1603858670.6580791,18500,0.0194096602499485
1603858729.182247,18600,0.03148326277732849
1603858787.7248333,18700,0.02137642540037632
1603858846.185242,18800,0.011946405284106731
1603858904.5772989,18900,0.025167332962155342
1603858963.2053585,19000,0.021156050264835358
1603859021.6653209,19100,0.005153781268745661
1603859080.125201,19200,0.005698783788830042
1603859138.70197,19300,0.03355621546506882
1603859197.169865,19400,0.024943843483924866
1603859255.7919528,19500,0.03239617496728897
1603859314.2509828,19600,0.04222351685166359
1603859372.7491708,19700,0.003547309897840023
1603859431.2978084,19800,0.00417022081092
1603859489.904962,19900,0.005511282477527857
1603859548.388212,20000,0.006571490783244371
1603859606.913149,20100,0.032173316925764084
1603859665.4991343,20200,0.008658709935843945
1603859723.9195979,20300,0.017931116744875908
1603859782.4205942,20400,0.021909888833761215
1603859840.7797432,20500,0.0328504741191864
1603859899.2961092,20600,0.033552881330251694
1603859957.8172925,20700,0.0055410536006093025
1603860016.3664875,20800,0.0047815474681556225
1603860074.7544403,20900,0.003599470481276512
1603860133.1819313,21000,0.016108497977256775
1603860191.7398503,21100,0.007408477365970612
1603860250.2065098,21200,0.0016404184279963374
1603860308.6253088,21300,0.01809220016002655
1603860367.2051039,21400,0.008358652703464031
1603860425.5458486,21500,0.007475245278328657
1603860483.9495833,21600,0.02090965211391449
1603860542.3414228,21700,0.01456805132329464
1603860600.882296,21800,0.011861303821206093
1603860659.2777746,21900,0.02671581692993641
1603860717.7580545,22000,0.031191540881991386
1603860776.3253403,22100,0.009043670259416103
1603860834.9099865,22200,0.016507074236869812
1603860893.415475,22300,0.03421405330300331
1603860951.9398365,22400,0.010854802094399929
1603861010.5600548,22500,0.02229953743517399
1603861069.0695972,22600,0.022574758157134056
1603861127.4688852,22700,0.008939427323639393
1603861186.0420623,22800,0.01511440146714449
1603861244.5836425,22900,0.02618326060473919
1603861303.1350555,23000,0.001742138178087771
1603861361.6556127,23100,0.006764492020010948
1603861420.0819366,23200,0.010695192962884903
1603861478.6904483,23300,0.0073968805372715
1603861537.2353656,23400,0.016241971403360367
1603861595.7525089,23500,0.034808963537216187
1603861654.1597779,23600,0.03607219457626343
1603861712.6624599,23700,0.005006171762943268
1603861770.9404075,23800,0.019157763570547104
1603861829.5106971,23900,0.021066496148705482
1603861887.9847398,24000,0.018204905092716217
1603861946.3965683,24100,0.006874594371765852
1603862004.8316243,24200,0.005434954073280096
1603862063.3296123,24300,0.005964184645563364
1603862121.6171558,24400,0.003600871656090021
1603862180.046735,24500,0.0037361630238592625
1603862238.4757934,24600,0.0036828098818659782
1603862296.7918017,24700,0.03288722783327103
1603862355.2818415,24800,0.02313256449997425
1603862413.7874906,24900,0.012975075282156467
1603862472.294398,25000,0.009718013927340508
1603862530.9012215,25100,0.027699243277311325
1603862589.2909806,25200,0.027934975922107697
1603862647.7154558,25300,0.018914107233285904
1603862706.293202,25400,0.011467068456113338
1603862764.7072287,25500,0.00771926436573267
1603862823.2304728,25600,0.007614785805344582
1603862881.740762,25700,0.001772016636095941
1603862940.271697,25800,0.005966158118098974
1603862998.7941527,25900,0.0048157586716115475
1603863057.398148,26000,0.007623530924320221
1603863115.9299376,26100,0.021071575582027435
1603863174.2785428,26200,0.01908065937459469
1603863232.7527916,26300,0.014812630601227283
1603863291.2789187,26400,0.010286524891853333
1603863349.7491248,26500,0.012358813546597958
1603863408.5106597,26600,0.00369179411791265
1603863467.1450973,26700,0.007825365290045738
1603863525.5671437,26800,0.004071026109158993
1603863584.2551837,26900,0.002285621827468276
1603863642.6630297,27000,0.0012936779530718923
1603863701.3514814,27100,0.0026359327603131533
1603863759.9841704,27200,0.0018486182671040297
1603863818.6150482,27300,0.0013398549053817987
1603863877.1197135,27400,0.009792014956474304
1603863935.7608566,27500,0.03293612599372864
1603863994.209916,27600,0.020367376506328583
1603864052.8056872,27700,0.01716700755059719
1603864111.234337,27800,0.04856144264340401
1603864169.7801828,27900,0.016550589352846146
1603864228.3860998,28000,0.03509034961462021
1603864286.8313928,28100,0.027448559179902077
1603864345.298294,28200,0.004009131342172623
1603864403.8490465,28300,0.0069510904140770435
1603864462.3635008,28400,0.008070544339716434
1603864520.9917862,28500,0.007144222501665354
1603864579.474461,28600,0.020494623109698296
1603864637.9185722,28700,0.004530697129666805
1603864696.4461114,28800,0.005678058601915836
1603864755.012181,28900,0.0032132253982126713
1603864813.5925317,29000,0.0296779852360487
1603864872.018471,29100,0.02383946254849434
1603864930.6112747,29200,0.012514692731201649
1603864989.0198538,29300,0.004355753771960735
1603865047.6292474,29400,0.006135727744549513
1603865106.103492,29500,0.027978433296084404
1603865164.590126,29600,0.01813451014459133
1603865223.014123,29700,0.020506585016846657
1603865281.5307944,29800,0.027731677517294884
1603865340.0409958,29900,0.008152399212121964
1603865398.6578317,30000,0.0065658059902489185
1603865457.1422174,30100,0.0045192651450634
1603865515.6245987,30200,0.008048029616475105
1603865574.1514847,30300,0.0016694511286914349
1603865632.5922496,30400,0.0009053917019627988
1603865691.2508185,30500,0.00025641039246693254
1603865749.728262,30600,0.0005940415430814028
1603865808.3725088,30700,0.0009406807948835194
1603865866.7391832,30800,0.0008520130650140345
1603865925.3449378,30900,0.0013769845245406032
1603865983.8645113,31000,0.014747400768101215
1603866042.4248042,31100,0.002151844557374716
1603866100.9599192,31200,0.0017115671653300524
1603866159.4030151,31300,0.0010403274791315198
1603866217.8671472,31400,0.0003138952888548374
1603866276.3746576,31500,0.0024038427509367466
1603866334.8371625,31600,0.004902072716504335
1603866393.2059307,31700,0.002303047338500619
1603866451.6934314,31800,0.0030659434851258993
1603866510.0379226,31900,0.01332630030810833
1603866568.4634805,32000,0.015251943841576576
1603866626.8474104,32100,0.031119894236326218
1603866685.406999,32200,0.03054298646748066
1603866743.811663,32300,0.00545991538092494
1603866802.3119273,32400,0.027415502816438675
1603866861.0265174,32500,0.007532414514571428
1603866919.5251045,32600,0.004777682013809681
1603866978.069089,32700,0.004400973208248615
1603867036.5307684,32800,0.001383730792440474
1603867095.0301769,32900,0.001177581842057407
1603867153.444024,33000,0.0015190673293545842
1603867211.8221476,33100,0.00380736798979342
1603867270.14057,33200,0.004503902047872543
1603867328.6003866,33300,0.007145632989704609
1603867387.02903,33400,0.006891016848385334
1603867445.3455837,33500,0.025770816951990128
1603867503.8870337,33600,0.003035085741430521
1603867562.3784373,33700,0.010693065822124481
1603867620.8226204,33800,0.021972795948386192
1603867679.28971,33900,0.004173242952674627
1603867737.6082954,34000,0.0032637491822242737
1603867796.141907,34100,0.004343207459896803
1603867854.7158062,34200,0.005624637007713318
1603867913.152913,34300,0.0006611198768950999
1603867971.6737697,34400,0.008496453054249287
1603868030.1072469,34500,0.0011916717048734426
1603868088.5268114,34600,0.003256183583289385
1603868147.0337615,34700,0.005297113675624132
1603868205.524269,34800,0.002835697028785944
1603868264.001412,34900,0.004211771301925182
1603868322.5060842,35000,0.014992955140769482
1603868380.9620898,35100,0.02152019925415516
1603868439.536287,35200,0.011566394940018654
1603868498.0425646,35300,0.022985383868217468
